,Identifier,Title,Subject,Date,Text,locations,tags
511,31671,"Jane Addams to Paul Underwood Kellogg, September 30, 1924","Addams, Jane, apologies;Addams, Jane, memberships in organizations",1924-09-30 00:00:00,dear mr kellogg new york mr kelley dinner nov 14 come earlier sorri hastili yr jane addam,"41.8716164,-87.6474573",Memberships;Requests
512,31669,"Jane Addams to Amy Woods, September 27, 1924","Addams, Jane, and Women's International League for Peace and Freedom",1924-09-27 00:00:00,soon 14 th best may speak philia 16 sunday pm couldnt geneva thousand sell consid int part fund j page 2 j 100 year begin jan 1925 sure financ go much better offic committe scatter countri latter gone j,"44.4122263,-68.2518074",Finances;Peace
517,31575,"Jane Addams to Cyrus Hall McCormick, Jr., January 12, 1925","Hull-House, donations;Hull-House, finances;Addams, Jane, requests from",1925-01-12 00:00:00,hullhous 800 south halst street chicago januari 12 1924 dear mr mccormick sever year kindli sent u contribut 10000 toward gener expens account hullhous realiz constitut claim upon generos grate could give u amount year new need neighborhood crowd upon u difficult give establish undertak thank kind hope presum upon courtesi faith jane addam sign mr cyru h mccormick 606 michigan ave chicago ill,"41.8716164,-87.6474573",Finances;Hull-House;Requests
520,31561,"Jane Addams to Mary Everts Ewing, January 6, 1925","Addams, Jane, travels",1925-01-06 00:00:00,hullhous 800 south halst street chicago januari 6 1925 dear mr ewe mari smith appreci much kind invit visit florida winter sure know declin real regret sever week ago took passag montroy west indi leav new york march 1st return new york march 31st visit nearli make nearli everi island caribbean stop one night bermuda way back mari niec littl child spend late winter altogeth tie quit tightli sure know appreci kind send affection greet entir famili devotedli jane addam sign mr charl hull ewe lake forest ill,"41.8716164,-87.6474573",Requests;Travels
529,31462,"Jane Addams to Julia Clifford Lathrop, December 30, 1924","Addams, Jane, requests from",1924-12-30 00:00:00,hullhous 800 south halst street chicago decemb 30 1924 dear j lathrop sent materi least twentyfour hour sent elliott pamphlet suppos misdirect come dont believ let dinner citi club 945 friday morn would nice could come night could steer peac quiet devotedli jane addam sign miss julia c lathrop 1204 nation ave rockford ill,"41.8716164,-87.6474573",Requests
533,31405,"Jane Addams to Emily Greene Balch, November 28, 1924","Addams, Jane, and Women's International League for Peace and Freedom",1924-11-28 00:00:00,hullhous 800 south halst street chicago dear emili balch send copi enclos entir ex com littl note illeg balch heymann duchn marshal ramondt baer hertzka glcklich gobat think must make clear vilma glcklich illeg mark u alway j addam nov 28 1924,"41.8716164,-87.6474573",Peace
534,31394,"Jane Addams to Myra Harriet Reynolds Linn, November 27, 1924","Addams, Jane, and family;holidays and celebrations",1924-11-27 00:00:00,hullhous chicago nov 27 1924 dear myra send two dark blue dress hope use materi one pretti good still good condit perhap put rate go best love xma check 10 00 parent 5 00 child wish could make get someth person realli want much love stanley kiddi alway devotedli jane addam thanksgiv day,"41.8716164,-87.6474573",Family;Holidays
539,31247,"Jane Addams to Flora Belle Surles, December 15, 1924","Addams, Jane, gratitude",1924-12-15 00:00:00,hullhous 800 south halst street chicago dear miss surl thank much letter grate see think storag materi may use nation section time good deal send tri sort end year hope goe well faith jane addam dec 15 1924,"41.8716164,-87.6474573",Peace;Thanks
540,31245,"Jane Addams to Stanley Ross Linn, December 16, 1924","Addams, Jane, and family;Addams, Jane, books read",1924-12-16 00:00:00,hull hous chicago dec 16 1924 dear stanley thank much fine long letter check wish time answer send xma survey whole one best public know keep one aliv think perhap help littl love famili alway love aunt jane addam,"41.8716164,-87.6474573",Family;Holidays
543,31237,"Jane Addams to Salmon Oliver Levinson, December 16, 1924","Hull-House, donations;Hull-House, support for",1924-12-16 00:00:00,hullhous 800 south halst street chicago decemb 16 1924 dear mr levinson grate gener check 10000 receiv morn appreci continu kind hullhous faith jane addam sign mr salmon levinson 76 w monro chicago ill,"41.8716164,-87.6474573",Hull-House;Thanks
549,31132,"Jane Addams to Emily Greene Balch, ca. August 29, 1924","Women's International League for Peace and Freedom, activities;Women's International League for Peace and Freedom, finances",1924-08-29 00:00:00,woman intern leagu peac freedom intern offic geneva 6 rue du vieuxcollg dear emili balch isnt wonder big check could hardli believ sen took telegram phone write miss mcmurtri person grate differ make back countri sen someon also realli pull intern end suppos mr post want order anoth 1000 copi might call 1000 properti usa section survey send let sell 75 cent write howev page 2 leav think wise sent penn one yesterday make total 24 stop quit discourag seem mean ask yet aw sorri gather left niec daughter come sept 8 9 littl knock last possibl sometim come j p see miss follett alway yr jane addam p quit impress kallen last book,"44.4122263,-68.2518074",Finances;Peace
551,31068,"Jane Addams to Rosika Schwimmer, September 10, 1924","Addams, Jane, requests to;lectures",1924-09-10 00:00:00,hull cove main dear mde schwimmer letter came last even sent letter feakin ask washington offic send list branch usa havent address page 2 sorri wretch summer health friend given insulin treatment seem fit case greet mother sister faith jane addam sept 10 1924,"44.4122263,-68.2518074",Lectures;Requests
562,30921,"Jane Addams to Emily Greene Balch, November 14, 1924","peace movement, activities of",1924-11-14 00:00:00,dear emili balch ask miss colson send outlin lectur good ought use known year j,"41.8781136,-87.6297982",Lectures;Peace
563,30911,"Jane Addams to Lucy Fitch Perkins, November 4, 1924","Addams, Jane, requests from;Hull-House, visits to;Hull-House, events",1924-11-04 00:00:00,hullhous 800 south halst street chicago dear mr perkin hope entir perkin famili come tea hullhous player next sunday nov 9 four oclock player celebr 25 th anniversari eager see old friend hastili affection jane addam nov 4 1924,"41.8716164,-87.6474573",Hull-House Visits;Requests
565,30886,"Vilma Glücklich to Jane Addams, November 10, 1924","Women's International League for Peace and Freedom, finances;Women's International League for Peace and Freedom, activities",1924-11-10 00:00:00,ligu international de femm pour la paix et la libert bureau intern genv 6 rue du vieuxcollg geneva nov 10 th 1924 dear miss addam plea find enclos statement financi situat moment think possibl way econom thank much nice littl chine gift miss grave forward u prepar go russia think bertha lutz could help great deal propaganda latin america perhap even take person good econom situat believ devotedli vilma glcklich,"46.2017056,6.1504108",Finances;Peace
582,30735,"Jane Addams to Amy Woods, April 7, 1924","Addams, Jane, requests from;Addams, Jane, and Women's International League for Peace and Freedom;Women's International League for Peace and Freedom, meetings",1924-04-07 00:00:00,woman intern leagu peac freedom intern offic geneva 6 rue du vieuxcollg april 7 1924 dear miss wood kindli send 500 congress program possibl 1000 1500 chicago offic send peopl summer school program without extra postag think would possibl ask mr mcdonald foreign relat ny mani could use ask list littl distress got copi old committe int paper meant current one howev program fine congratul hastili jane addam,"41.8781136,-87.6297982",Conferences;Peace
583,30726,"Jane Addams to Esther Loeb Kohn, August 30, 1924","Addams, Jane, travels;recommendations",1924-08-30 00:00:00,woman intern leagu peac freedom intern offic geneva 6 rue du vieuxcollg dear mr kohn made list book thought good find shelf bedroom lower shelf long bookshelf glad take return read although way easier buy one gone along big book shop kelli walsh whole place one get countri illeg also send card sorri say mostli ymca missionari educ recept half dozen english offici letter pure formal dare ventur letter introduct ymca howev know lot child labor matter interest page 2 savardekar settlement bombay india higginbottom leper coloni near allahabad india mr mckenzi wife prest wilson colleg know lot indian woman although scotch perhap could give address mr roy activ brahmo samaj address enclos card carolin mcdonald fine mr burgess ymca know lot social movement peke know letter go earli assum oct sure howev reach time hope use quit envi lie ahead everi possibl good wish alway affection jane addam,"44.4122263,-68.2518074",Travels
585,30704,"Jane Addams to Flora Belle Surles, August 2, 1924","Women's International League for Peace and Freedom, publications;Women's International League for Peace and Freedom, finances",1924-08-02 00:00:00,hull cove main aug 2 1924 dear miss surl ask mr post ask mimeograph 100 letter u time might send finish payment report happili less thought miss balch felt oblig send 120 00 geneva toronto send 100 00 promis pax special would think sent emili balch gener fund made much pax enter side intern fund could write toronto ground finish account want cours pay page 2 extra typewrit mimeograph wil stationari hope havent driven quit despair mani request go good vacat faith jane addam sign,"44.4122263,-68.2518074",Finances;Peace
