,Identifier,Title,Subject,Date,Text,locations,tags
1918,13136,"Jane Addams to Hamilton Holt, November 16, 1916","lectures;Addams, Jane, requests from",1916-11-16,novemb sixteenth 1916 dear mr holt make rather vigor prepar order secur hear mr richard chicago telegram cousin gilbert beaver said chicago could arrang disappoint cours hope send missionari u whenev peopl come whose lip touch real fire congratul upon grow valu american neutral confer committe faith mr hamilton holt 70 fifth avenu new york citi,"41.8781136,-87.6297982",Lectures;Peace
1921,13126,"Eleanor Daggett Karsten to Rebecca Shelley, November 13, 1916","peace movement, activities of;peace movement, organization of;Addams, Jane, requests to",1916-11-13,novemb 13th 1916 dear miss shelli enclos letter written sign miss addam sent request appeal woman organ miss addam would like go woman peac parti letterhead cours print letter print miss addam suggest howev go group peopl telegram refer neutral confer sent novemb 1915 probabl valuabl list address new york offic woman peac parti list glad use either print send letter cover expens sent directli new york confer mr friedman mr lloyd refer meet mr richard also talk miss addam much favor meet help u everi way mr thoma unfortun citi 20th 21st preliminari arrang made without help much regret mr lloyd mr friedman meet afternoon thing develop keep inform sincer offic secretari miss rebecca shelli 70 fifth avenu new york citi,"41.8781136,-87.6297982",Peace;Requests
1922,13125,"Eleanor Daggett Karsten to Jane Carroll, November 13, 1916","peace movement, organization of;memberships",1916-11-13,novemb 13th 1916 dear miss carrol letter address miss addam refer offic quit realiz loath must enrol organ seem good busi basi think probabl mistak occur new york offic due fact good store summer headquart temporarili given whole offic believ somewhat disorgan period time new york branch woman peac parti howev definit locat year 70 fifth avenu certainli mistak wish join woman peac parti nation member glad send contribut directli offic would receiv receipt within short time urg seem wise connect new york branch sinc locat new york take part local activ howev wish feel nation offic strictli busi basi record care kept everi contribut subscript enter offic enclos copi preliminari announc annual meet washington sent hope may join woman peac parti abl attend meet sincer offic secretari miss jane carrol 822 broadway new york citi,"41.8781136,-87.6297982",Memberships;Peace
1929,13106,"Jane Addams to Salmon Oliver Levinson, December 18, 1916","Addams, Jane, and Hull-House;Addams, Jane, requests from;Hull-House, donations",1916-12-18,hullhous 800 south halst street chicago decemb 18 1916 dear mr levinson decemb last year kindli gave u fifti dollar fulli realiz way bind help u shall grate renew subscript year grate appreci kind u past faith jane addam sign samuel levinson esq chicago illinoi,"41.8716354,-87.6474381",Hull-House;Philanthropy;Requests
1931,13094,"Jane Addams to Anna Marcet Haldeman, April 11, 1916","Addams, Jane, and family;Addams, Jane, health of",1916-04-11,1430 astor street chicago dear marcet took supper sunday night mr north dorothi littl startl latter said written basi someth said anxiou know affair stood told progress sure would least wait approv etc etc dont want think betray confid even page 2 intim friend letter safe put away lock drawer although cours would illumin dorothi rejoic telegram plea send later exact date plan mr bowen hous doctor begin cours tuberculin treatment tie pretti well still rise temperatur page 3 everi afternoon mean allow much exercis prest wilson sent box red rose white hous yesterday compens ill cordial greet juliu alway devotedli j addam april 11 1916,"41.9085806,-87.6279494",Family;Health
1933,13063,"Eleanor Daggett Karsten to Clio Jensen, December 16, 1916","peace movement, international",1916-12-16,decemb sixteenth 1916 dear mr jensen return annual meet washington want tell receipt cabl miss addam receiv know pleasur get messag presid woman peac armi enclos program meet also program confer oppress depend nation held auspic woman peac parti immedi follow meet meet confer success number attend enthusiasm shown messag read mass meet sunday even belasco theatr build crowd limit enthusiast audienc messag receiv great applaus think interest also know nation secretari author send messag woman australia congratul upon vote conscript permiss shall send time time materi public offic sure interest know done side ocean sincer offic secretari mr clio jensen treasuri chamber georg street brisban queensland australia,"41.8802312,-87.6245874",Peace
1935,13058,"Jane Addams to Frederick Paul Keppel, December 15, 1916","peace movement, international;United States, foreign policy",1916-12-15,decemb fifteenth 1916 dear dr keppel found letter decemb 12th morn upon arriv chicago wish thank kind matter confer success almost pathet see respons made repres oppress nation eager hear american audienc difficulti sort except serbian everi nation adequ repres enclos program assur appreci effort behalf sincer dr frederick p keppel substat 84 new york citi,"41.871626,-87.647437",Conferences;Peace
1938,13044,"Eleanor Daggett Karsten to Grace Wilbur Trout, October 27, 1916","Addams, Jane, requests from",1916-10-27,octob twentyseventh 1916 dear mr trout miss addam ask u write say mr bowen spoken posit matter refer letter octob 24th miss addam left town today wish say hope much see time novemb meet mr mcculloch sincer offic secretari mr georg w trout room 603 tower build chicago illinoi,"41.8802312,-87.6245874",Meetings;Requests
1944,13021,"Jane Addams to Eleanor Daggett Karsten, November 11, 1916","recommendations;Addams, Jane, requests from",1916-11-11,dear mr karsten think would take mr name havent heard mr bryan grace abbott new name add hastili jane addam nov 11 1916,"41.8781136,-87.6297982",Requests
1948,12977,"Eleanor Daggett Karsten to Clara A. Nash, April 15, 1916","peace movement, activities of;Addams, Jane, requests to",1916-04-15,april 15th 1916 dear miss nash letter enclos copi hymn peac song refer miss addam offic consider art committe woman peac parti case committe abl use materi sent hear u glad inde file committe approv mention new edit list distribut copi enclos inform sincer offic secretari miss clara nash south windham main,"41.8802312,-87.6245874",Peace;Requests
1954,12947,"Jane Addams to Emily Greene Balch, August 27, 1916","peace movement, activities of",1916-08-27,dear ladi letter may interest batten seem get someth wish could see mr lewi may go amsterdam alway yr jane addam aug 27 1916 hull cove main,"44.4192455,-68.2505706",Peace
1956,12928,"Eleanor Daggett Karsten to Rebecca Shelley, November 9, 1916","Addams, Jane, requests from;peace movement, women and;Addams, Jane, and peace movement",1916-11-09,novemb ninth 1916 dear miss shelli miss addam ask write refer letter wish sent woman club cover letter sign wrote refer express willing suggest miss gale sign letter time wrote miss gale refer matter heard noth miss gale travel good deal know believ new york perhap see miss gale talk matter miss addam suggest meantim wish would glad send letter sign togeth appeal member woman peac parti abl distribut quit number petit offic peopl express interest work one woman anxiou petit translat german french suggest write refer probabl alreadi heard sincer offic secretari miss rebecca shelli 70 fifth avenu new york citi,"41.8781136,-87.6297982",Peace;Requests
1957,12917,"Mabel L. Hyers to Florence Holbrook, November 16, 1915","meetings;peace movement, women and;women's clubs",1915-11-16,novemb 16th 1915 dear miss holbrook request miss addam write ask possibl attend special meet woman peac parti novemb 19th 20th new york great oversight name left origin list invit go enclos letter explain detail meet sincer hope possibl look forward pleasur see sincer assist secretari miss florenc holbrook 562 oakwood boulevard chicago illinoi enc,"41.8781136,-87.6297982",Meetings;Peace
1958,12913,"Jane Addams to Lillian D. Wald, November 15, 1915","meetings;Addams, Jane, requests from",1915-11-15,hullhous 800 south halst street chicago novemb 15 1915 dear ladi think letter must cross peac meet mcalpin hotel friday saturday week think would better stay hotel meet come stay settlement sunday may written mr kellogg send encourag letter mr lochner saw presid david starr jordan whole matter commiss seem receiv favor ever might therefor worth least meet execut committe henri street group talk mr kellogg affection jane addam sign miss lillian wald new york ny,"41.8716164,-87.6474573",Meetings;Requests
1959,12912,"Jane Addams to Catherine Elizabeth Marshall, October 23, 1916","peace movement, activities of;peace movement, international;Addams, Jane, requests from",1916-10-23,octob twentythird 1916 dear miss marshal may present friend mr loui p lochner act begin gener secretari neutral confer sit stockholm give interest account neutral public opinion reflect deleg six nation met anxiou meet mr lloydgeorg know possibl rememb kindli offic matter send suggest good wish faith miss catherin marshal,"41.871626,-87.647437",Peace;Requests
